from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer
102,1060,0,,,,,1
102,1123,0,,,,,1
102,72,0,,,,,1
102,place-cntsq,0,,,,,1
1060,102,0,,,,,1
1060,1123,0,,,,,1
1060,72,0,,,,,1
1060,place-cntsq,0,,,,,1
1123,102,0,,,,,1
1123,1060,0,,,,,1
1123,72,0,,,,,1
1123,place-cntsq,0,,,,,1
113,114,0,,,,,1
113,place-north,0,,,,,1
11384,176,0,,,,,1
11384,place-bbsta,0,,,,,1
114,113,0,,,,,1
114,place-north,0,,,,,1
1258,1323,0,,,,,1
1258,place-rcmnl,0,,,,,1
1276,1292,0,,,,,1
1276,place-bcnwa,0,,,,,1
1292,1276,0,,,,,1
1292,place-bcnwa,0,,,,,1
1308,1372,0,,,,,1
1308,place-cool,0,,,,,1
1323,1258,0,,,,,1
1323,place-rcmnl,0,,,,,1
1372,1308,0,,,,,1
1372,place-cool,0,,,,,1
150,151,0,,,,,1
150,place-brdwy,0,,,,,1
151,150,0,,,,,1
151,place-brdwy,0,,,,,1
15778,place-wondl,0,,,,,1
176,11384,0,,,,,1
176,place-bbsta,0,,,,,1
1761,6574,0,,,,,1
1761,place-hsmnl,0,,,,,1
1807,9434,0,,,,,1
1807,place-fenwy,0,,,,,1
187,188,0,,,,,1
187,place-masta,0,,,,,1
188,187,0,,,,,1
188,place-masta,0,,,,,1
2231,place-knncl,0,,,,,1
23151,2430,0,,,,,1
23151,place-portr,0,,,,,1
2430,23151,0,,,,,1
2430,place-portr,0,,,,,1
32000,place-qnctr,0,,,,,1
41391,81317,0,,,,,1
41391,place-nuniv,0,,,,,1
4510,place-gover,0,,,,,1
49002,6565,0,,,,,1
49002,place-tumnl,0,,,,,1
5810,5819,0,,,,,1
5810,place-bmmnl,0,,,,,1
5819,5810,0,,,,,1
5819,place-bmmnl,0,,,,,1
65,place-state,0,,,,,1
6565,49002,0,,,,,1
6565,place-tumnl,0,,,,,1
6574,1761,0,,,,,1
6574,place-hsmnl,0,,,,,1
72,102,0,,,,,1
72,1060,0,,,,,1
72,1123,0,,,,,1
72,place-cntsq,0,,,,,1
79,93,0,,,,,1
79,place-hymnl,0,,,,,1
81317,41391,0,,,,,1
81317,place-nuniv,0,,,,,1
93,79,0,,,,,1
93,place-hymnl,0,,,,,1
9326,place-ogmnl,0,,,,,1
9434,1807,0,,,,,1
9434,place-fenwy,0,,,,,1
place-bbsta,11384,0,,,,,1
place-bbsta,176,0,,,,,1
place-bcnwa,1276,0,,,,,1
place-bcnwa,1292,0,,,,,1
place-bmmnl,5810,0,,,,,1
place-bmmnl,5819,0,,,,,1
place-brdwy,150,0,,,,,1
place-brdwy,151,0,,,,,1
place-cntsq,102,0,,,,,1
place-cntsq,1060,0,,,,,1
place-cntsq,1123,0,,,,,1
place-cntsq,72,0,,,,,1
place-cool,1308,0,,,,,1
place-cool,1372,0,,,,,1
place-fenwy,1807,0,,,,,1
place-fenwy,9434,0,,,,,1
place-gover,4510,0,,,,,1
place-hsmnl,1761,0,,,,,1
place-hsmnl,6574,0,,,,,1
place-hymnl,79,0,,,,,1
place-hymnl,93,0,,,,,1
place-knncl,2231,0,,,,,1
place-masta,187,0,,,,,1
place-masta,188,0,,,,,1
place-north,113,0,,,,,1
place-north,114,0,,,,,1
place-nuniv,41391,0,,,,,1
place-nuniv,81317,0,,,,,1
place-ogmnl,9326,0,,,,,1
place-portr,23151,0,,,,,1
place-portr,2430,0,,,,,1
place-qnctr,32000,0,,,,,1
place-rcmnl,1258,0,,,,,1
place-rcmnl,1323,0,,,,,1
place-state,65,0,,,,,1
place-tumnl,49002,0,,,,,1
place-tumnl,6565,0,,,,,1
place-wondl,15778,0,,,,,1
Readville,Readville-S,1,,,,,1
Readville-S,Readville,1,,,,,1
10642,70001,2,177,117,149,60,1
10642,875,2,269,149,247,120,1
10642,Forest Hills,2,498,198,316,300,1
10642,Forest Hills-01,2,197,107,139,90,1
10642,Forest Hills-02,2,197,107,139,90,1
11531,70006,2,115,55,126,60,1
11531,70007,2,115,55,126,60,1
121,70085,2,255,195,299,60,1
121,70086,2,255,195,299,60,1
121,70095,2,251,191,294,60,1
121,70096,2,251,191,294,60,1
121,JFK/UMASS,2,388,88,114,300,1
1222,1258,2,230,110,142,120,1
1222,1323,2,223,103,133,120,1
1222,1357,2,207,87,113,120,1
1222,70008,2,212,152,243,60,1
1222,70009,2,212,152,243,60,1
12301,23151,2,310,190,440,120,1
12301,2430,2,314,194,404,120,1
12301,2460,2,308,188,460,120,1
12301,70065,2,298,238,279,60,1
12301,70066,2,298,238,313,60,1
12301,Porter Square,2,405,105,237,300,1
1258,1222,2,230,110,142,120,1
1258,1357,2,164,44,57,120,1
13,70083,2,145,85,169,60,1
13,70084,2,143,83,167,60,1
1323,1222,2,223,103,133,120,1
1323,1357,2,157,37,48,120,1
1357,1222,2,207,87,113,120,1
1357,1258,2,164,44,57,120,1
1357,1323,2,157,37,48,120,1
1357,70008,2,145,85,158,60,1
1357,70009,2,145,85,158,60,1
141,70061,2,197,137,263,60,1
141,Alewife-01,2,217,127,253,90,1
141,Alewife-02,2,217,127,253,90,1
14150,70209,2,155,35,43,120,1
14150,70210,2,218,98,124,120,1
15795,70059,2,142,82,103,60,1
15795,70060,2,142,82,,60,2
15880,5879,2,179,59,161,120,1
15880,5880,2,179,59,161,120,1
15880,70051,2,106,46,140,60,1
15880,70052,2,80,20,24,60,1
17861,17862,2,160,40,111,120,1
17861,17863,2,172,52,127,120,1
17861,70010,2,116,56,145,60,1
17861,70011,2,116,56,145,60,1
17861,Ruggles,2,353,53,118,300,1
17861,Ruggles-01,2,353,53,118,300,1
17861,Ruggles-02,2,428,128,226,300,1
17861,Ruggles-03,2,353,53,118,300,1
17862,17861,2,160,40,111,120,1
17862,17863,2,132,12,15,120,1
17862,70010,2,116,56,205,60,1
17862,70011,2,116,56,205,60,1
17862,Ruggles,2,332,32,152,300,1
17862,Ruggles-01,2,332,32,152,300,1
17862,Ruggles-02,2,398,98,126,300,1
17862,Ruggles-03,2,332,32,152,300,1
17863,17861,2,172,52,127,120,1
17863,17862,2,132,12,15,120,1
17863,70010,2,127,67,220,60,1
17863,70011,2,127,67,220,60,1
17863,Ruggles,2,344,44,167,300,1
17863,Ruggles-01,2,344,44,167,300,1
17863,Ruggles-02,2,409,109,142,300,1
17863,Ruggles-03,2,344,44,167,300,1
185,18511,2,146,26,34,120,1
185,70275,2,155,35,42,120,1
185,70276,2,153,33,40,120,1
18511,185,2,146,26,34,120,1
18511,70275,2,177,57,71,120,1
18511,70276,2,149,29,35,120,1
2076,20761,2,225,105,136,120,1
2076,20762,2,195,105,136,90,1
2076,70067,2,98,38,50,60,1
2076,70068,2,92,32,41,60,1
20761,2076,2,224,104,135,120,1
20761,20762,2,121,31,40,90,1
20761,70067,2,98,38,50,60,1
20761,70068,2,92,32,41,60,1
20762,2076,2,194,104,135,90,1
20762,20761,2,121,31,40,90,1
20762,70067,2,128,38,50,90,1
20762,70068,2,122,32,41,90,1
21917,70174,2,240,120,153,120,1
21917,70175,2,293,173,220,120,1
23151,12301,2,309,189,440,120,1
23151,2460,2,284,164,426,120,1
23391,70014,2,159,99,162,60,1
23391,70015,2,159,99,162,60,1
23391,Back Bay,2,363,63,82,300,1
23391,Back Bay-01,2,343,43,108,300,1
23391,Back Bay-02,2,383,83,183,300,1
23391,Back Bay-03,2,343,43,108,300,1
23391,Back Bay-05,2,481,181,282,300,1
23391,Back Bay-07,2,481,181,282,300,1
2430,12301,2,314,194,404,120,1
2430,2460,2,289,169,390,120,1
2460,12301,2,308,188,460,120,1
2460,23151,2,285,165,426,120,1
2460,2430,2,289,169,390,120,1
2460,70065,2,276,216,265,60,1
2460,70066,2,276,216,299,60,1
2460,Porter Square,2,380,80,223,300,1
29001,29002,2,136,16,21,120,1
29001,29003,2,145,25,33,120,1
29001,29004,2,155,35,45,120,1
29001,29005,2,164,44,57,120,1
29001,29006,2,174,54,70,120,1
29001,29007,2,171,51,66,120,1
29001,29008,2,164,44,57,120,1
29001,29009,2,164,44,57,120,1
29001,29010,2,164,44,57,120,1
29001,29011,2,164,44,57,120,1
29001,29012,2,164,44,57,120,1
29001,29013,2,164,44,57,120,1
29001,29014,2,164,44,57,120,1
29001,70030,2,93,33,43,60,1
29001,70031,2,93,33,43,60,1
29002,29001,2,136,16,21,120,1
29002,29003,2,130,10,13,120,1
29002,29004,2,139,19,25,120,1
29002,29005,2,148,28,37,120,1
29002,29006,2,158,38,49,120,1
29002,29007,2,171,51,66,120,1
29002,29008,2,164,44,57,120,1
29002,29009,2,164,44,57,120,1
29002,29010,2,164,44,57,120,1
29002,29011,2,164,44,57,120,1
29002,29012,2,164,44,57,120,1
29002,29013,2,164,44,57,120,1
29002,29014,2,164,44,57,120,1
29002,70030,2,93,33,43,60,1
29002,70031,2,93,33,43,60,1
29003,29001,2,145,25,33,120,1
29003,29002,2,130,10,13,120,1
29003,29004,2,130,10,13,120,1
29003,29005,2,139,19,24,120,1
29003,29006,2,149,29,37,120,1
29003,29007,2,171,51,66,120,1
29003,29008,2,164,44,57,120,1
29003,29009,2,164,44,57,120,1
29003,29010,2,164,44,57,120,1
29003,29011,2,164,44,57,120,1
29003,29012,2,164,44,57,120,1
29003,29013,2,164,44,57,120,1
29003,29014,2,164,44,57,120,1
29003,70030,2,86,26,34,60,1
29003,70031,2,86,26,34,60,1
29004,29001,2,155,35,45,120,1
29004,29002,2,139,19,25,120,1
29004,29003,2,130,10,13,120,1
29004,29005,2,129,9,11,120,1
29004,29006,2,139,19,24,120,1
29004,29007,2,171,51,66,120,1
29004,29008,2,164,44,57,120,1
29004,29009,2,164,44,57,120,1
29004,29010,2,164,44,57,120,1
29004,29011,2,164,44,57,120,1
29004,29012,2,164,44,57,120,1
29004,29013,2,164,44,57,120,1
29004,29014,2,164,44,57,120,1
29004,70030,2,86,26,34,60,1
29004,70031,2,86,26,34,60,1
29005,29001,2,164,44,57,120,1
29005,29002,2,148,28,37,120,1
29005,29003,2,139,19,24,120,1
29005,29004,2,129,9,11,120,1
29005,29006,2,130,10,13,120,1
29005,29007,2,171,51,66,120,1
29005,29008,2,164,44,57,120,1
29005,29009,2,164,44,57,120,1
29005,29010,2,164,44,57,120,1
29005,29011,2,164,44,57,120,1
29005,29012,2,164,44,57,120,1
29005,29013,2,164,44,57,120,1
29005,29014,2,164,44,57,120,1
29005,70030,2,86,26,34,60,1
29005,70031,2,86,26,34,60,1
29006,29001,2,174,54,70,120,1
29006,29002,2,158,38,49,120,1
29006,29003,2,149,29,37,120,1
29006,29004,2,139,19,24,120,1
29006,29005,2,130,10,13,120,1
29006,29007,2,171,51,66,120,1
29006,29008,2,164,44,57,120,1
29006,29009,2,164,44,57,120,1
29006,29010,2,164,44,57,120,1
29006,29011,2,164,44,57,120,1
29006,29012,2,164,44,57,120,1
29006,29013,2,164,44,57,120,1
29006,29014,2,164,44,57,120,1
29006,70030,2,86,26,34,60,1
29006,70031,2,86,26,34,60,1
29007,29001,2,171,51,66,120,1
29007,29002,2,171,51,66,120,1
29007,29003,2,171,51,66,120,1
29007,29004,2,171,51,66,120,1
29007,29005,2,171,51,66,120,1
29007,29006,2,171,51,66,120,1
29007,29008,2,135,15,20,120,1
29007,29009,2,146,26,33,120,1
29007,29010,2,155,35,45,120,1
29007,29011,2,143,23,29,120,1
29007,29012,2,150,30,38,120,1
29007,29013,2,160,40,51,120,1
29007,29014,2,169,49,63,120,1
29007,70030,2,87,27,35,60,1
29007,70031,2,87,27,35,60,1
29008,29001,2,164,44,57,120,1
29008,29002,2,164,44,57,120,1
29008,29003,2,164,44,57,120,1
29008,29004,2,164,44,57,120,1
29008,29005,2,164,44,57,120,1
29008,29006,2,164,44,57,120,1
29008,29007,2,135,15,20,120,1
29008,29009,2,131,11,14,120,1
29008,29010,2,140,20,25,120,1
29008,29011,2,148,28,36,120,1
29008,29012,2,154,34,44,120,1
29008,29013,2,164,44,57,120,1
29008,29014,2,173,53,69,120,1
29008,70030,2,80,20,26,60,1
29008,70031,2,80,20,26,60,1
29009,29001,2,164,44,57,120,1
29009,29002,2,164,44,57,120,1
29009,29003,2,164,44,57,120,1
29009,29004,2,164,44,57,120,1
29009,29005,2,164,44,57,120,1
29009,29006,2,164,44,57,120,1
29009,29007,2,146,26,33,120,1
29009,29008,2,131,11,14,120,1
29009,29010,2,129,9,12,120,1
29009,29011,2,158,38,49,120,1
29009,29012,2,165,45,58,120,1
29009,29013,2,175,55,71,120,1
29009,29014,2,184,64,83,120,1
29009,70030,2,80,20,26,60,1
29009,70031,2,80,20,26,60,1
29010,29001,2,164,44,57,120,1
29010,29002,2,164,44,57,120,1
29010,29003,2,164,44,57,120,1
29010,29004,2,164,44,57,120,1
29010,29005,2,164,44,57,120,1
29010,29006,2,164,44,57,120,1
29010,29007,2,155,35,45,120,1
29010,29008,2,140,20,25,120,1
29010,29009,2,129,9,12,120,1
29010,29011,2,167,47,61,120,1
29010,29012,2,174,54,70,120,1
29010,29013,2,184,64,83,120,1
29010,29014,2,193,73,95,120,1
29010,70030,2,80,20,26,60,1
29010,70031,2,80,20,26,60,1
29011,29001,2,164,44,57,120,1
29011,29002,2,164,44,57,120,1
29011,29003,2,164,44,57,120,1
29011,29004,2,164,44,57,120,1
29011,29005,2,164,44,57,120,1
29011,29006,2,164,44,57,120,1
29011,29007,2,143,23,29,120,1
29011,29008,2,148,28,36,120,1
29011,29009,2,158,38,49,120,1
29011,29010,2,167,47,61,120,1
29011,29012,2,135,15,19,120,1
